chromosome,start,end,name,strand,type,gene
chr7,150685697,150693641,ENSG00000106560.10,+,protein_coding,GIMAP2
chr7,150716557,150724284,ENSG00000213203.2,+,protein_coding,GIMAP1
chr7,150716557,150743649,ENSG00000281887.2,+,protein_coding,GIMAP1-GIMAP5
chr7,150722253,150750033,ENSG00000196329.10,+,protein_coding,GIMAP5
chr7,150746893,150747728,ENSG00000177590.7,-,processed_pseudogene,GIMAP3P
chr7,150749736,150750094,ENSG00000241134.3,+,processed_pseudogene,BET1P1
chr7,150791285,150801360,ENSG00000106565.17,-,protein_coding,TMEM176B
chr7,150800403,150805120,ENSG00000002933.7,+,protein_coding,TMEM176A
chr7,150824627,150861504,ENSG00000002726.19,+,protein_coding,AOC1
chr7,150944961,150978315,ENSG00000055118.14,-,protein_coding,KCNH2
chr7,150990995,151014588,ENSG00000164867.10,+,protein_coding,NOS3
chr7,151012209,151024499,ENSG00000181652.18,-,protein_coding,ATG9B
chr7,151028422,151047782,ENSG00000197150.12,+,protein_coding,ABCB8
chr7,151028781,151029754,ENSG00000243433.1,-,antisense,RP11-148K1.10
chr7,151048292,151052756,ENSG00000213199.7,+,protein_coding,ASIC3
chr7,151053812,151058530,ENSG00000164885.12,-,protein_coding,CDK5
chr7,151057210,151076527,ENSG00000164889.12,+,protein_coding,SLC4A2
chr7,151074742,151076530,ENSG00000244151.1,-,antisense,RP11-148K1.12
chr7,151076593,151080866,ENSG00000164896.19,-,protein_coding,FASTK
chr7,151081080,151083546,ENSG00000164897.12,-,protein_coding,TMUB1
chr7,151085831,151144436,ENSG00000133612.18,+,protein_coding,AGAP3
chr7,151148589,151174745,ENSG00000164900.4,-,protein_coding,GBX1
chr7,151175698,151187832,ENSG00000146926.10,-,protein_coding,ASB10
chr7,151190873,151205496,ENSG00000278685.4,-,protein_coding,IQCA1L
chr7,151207837,151227230,ENSG00000033050.7,-,protein_coding,ABCF2
chr7,151232489,151238827,ENSG00000033100.14,+,protein_coding,CHPF2
chr7,151238421,151238538,ENSG00000211517.1,+,miRNA,MIR671
chr7,151238764,151277896,ENSG00000082014.16,-,protein_coding,SMARCD3
chr7,151240399,151240972,ENSG00000272661.1,+,antisense,RP4-548D19.3
chr7,151249325,151254390,ENSG00000243018.1,+,antisense,RP5-1070G24.2
chr7,151341699,151378449,ENSG00000013374.15,+,protein_coding,NUB1
chr7,151375909,151410727,ENSG00000187260.15,-,protein_coding,WDR86
chr7,151409161,151413354,ENSG00000243836.5,+,processed_transcript,WDR86-AS1
chr7,151427683,151439124,ENSG00000241456.1,+,antisense,RP4-555L14.4
chr7,151428835,151440813,ENSG00000127377.8,-,protein_coding,CRYGN
chr7,151433489,151433639,ENSG00000265810.1,-,miRNA,MIR3907
chr7,151464650,151464938,ENSG00000241959.3,-,misc_RNA,RN7SL76P
chr7,151466012,151520120,ENSG00000106615.9,-,protein_coding,RHEB
chr7,151501878,151503463,ENSG00000240132.1,+,processed_pseudogene,ETF1P2
chr7,151556111,151877125,ENSG00000106617.13,-,protein_coding,PRKAG2
chr7,151806490,151810820,ENSG00000242048.3,+,processed_transcript,RP13-452N2.1
chr7,151877042,151879223,ENSG00000239911.2,+,antisense,PRKAG2-AS1
chr7,151900275,151900374,ENSG00000212219.1,+,snRNA,RNU6-604P
chr7,151916331,151916418,ENSG00000222941.2,+,misc_RNA,Y_RNA
chr7,151950386,151954985,ENSG00000227562.1,-,antisense,RP11-796I2.1
chr7,151956379,152019934,ENSG00000106648.13,+,protein_coding,GALNTL5
chr7,152025194,152025472,ENSG00000276213.1,-,misc_RNA,Metazoa_SRP
chr7,152025674,152122347,ENSG00000178234.12,+,protein_coding,GALNT11
chr7,152120001,152121717,ENSG00000229591.1,-,antisense,RP5-981O7.2
chr7,152128879,152129686,ENSG00000213188.3,+,processed_pseudogene,YBX1P4
chr7,152134922,152436005,ENSG00000055609.17,-,protein_coding,KMT2C
chr7,152267507,152267611,ENSG00000278435.1,-,miRNA,AC104692.1
chr7,152366763,152367015,ENSG00000270405.1,+,processed_pseudogene,RP11-208G20.3
chr7,152367171,152367260,ENSG00000204894.4,+,processed_pseudogene,RP11-208G20.2
chr7,152367519,152368661,ENSG00000241007.1,+,processed_pseudogene,SEPT7P6
chr7,152402780,152402893,ENSG00000253088.1,+,misc_RNA,Y_RNA
chr7,152436895,152443187,ENSG00000241735.1,+,transcribed_processed_pseudogene,FABP5P3
chr7,152439221,152439308,ENSG00000221454.1,+,miRNA,AC005631.1
chr7,152445477,152447150,ENSG00000020219.9,+,processed_pseudogene,CCT8L1P
chr7,152463786,152465549,ENSG00000261455.1,+,lincRNA,LINC01003
chr7,152590641,152590941,ENSG00000231139.1,-,unprocessed_pseudogene,AC104843.4
chr7,152592973,152593091,ENSG00000199404.1,-,rRNA,RNA5SP250
chr7,152602213,152602892,ENSG00000225416.1,-,processed_pseudogene,AC104843.3
chr7,152609313,152609434,ENSG00000212590.1,+,snoRNA,SNORA26
chr7,152644779,152676165,ENSG00000196584.2,-,protein_coding,XRCC2
chr7,152749079,152749735,ENSG00000214003.2,+,processed_pseudogene,ATP5F1P3
chr7,152757662,152757951,ENSG00000244328.3,+,misc_RNA,RN7SL845P
chr7,152759749,152855378,ENSG00000133627.17,+,protein_coding,ACTR3B
chr7,153056737,153056819,ENSG00000265275.1,+,miRNA,AF104455.1
chr7,153144313,153144588,ENSG00000224104.1,-,processed_pseudogene,AC079809.2
chr7,153399920,153413963,ENSG00000234722.3,-,lincRNA,LINC01287
chr7,153449429,153449875,ENSG00000233489.1,+,processed_pseudogene,PAXBP1P1
chr7,153887097,154894285,ENSG00000130226.16,+,protein_coding,DPP6
chr7,153968665,153968826,ENSG00000226509.1,-,processed_pseudogene,AC005588.2
chr7,154020657,154020737,ENSG00000281640.1,+,miRNA,AC006019.1
chr7,154026287,154038604,ENSG00000270114.1,-,antisense,RP5-1048B16.1
chr7,154055585,154059561,ENSG00000203335.4,-,antisense,AC006019.3
chr7,154092201,154096043,ENSG00000233363.1,-,antisense,AC006019.4
chr7,154838388,154865483,ENSG00000236408.1,-,antisense,RP11-476H24.1
chr7,154928498,154949908,ENSG00000214106.7,+,antisense,PAXIP1-AS2
chr7,154943687,155003084,ENSG00000157212.18,-,protein_coding,PAXIP1
chr7,154951226,154952188,ENSG00000272760.1,+,antisense,RP11-5C23.1
chr7,154956429,154957107,ENSG00000273183.1,+,antisense,RP11-5C23.2
chr7,155003448,155005703,ENSG00000273344.1,+,lincRNA,PAXIP1-AS1
chr7,155067067,155071557,ENSG00000220575.7,-,antisense,HTR5A-AS1
chr7,155070324,155085749,ENSG00000157219.3,+,protein_coding,HTR5A
chr7,155106062,155106400,ENSG00000274637.1,-,unprocessed_pseudogene,RP11-279O22.1
chr7,155106400,155106651,ENSG00000228806.1,+,unprocessed_pseudogene,AC092628.3
chr7,155181881,155182184,ENSG00000201066.1,+,misc_RNA,RN7SKP280
chr7,155196563,155198455,ENSG00000217825.2,-,lincRNA,AC099552.4
chr7,155204147,155205189,ENSG00000228521.2,+,lincRNA,AC099552.3
chr7,155222903,155223851,ENSG00000278998.1,+,TEC,RP11-1430O6.1
chr7,155267299,155268052,ENSG00000225612.1,+,lincRNA,AC099552.2
chr7,155295918,155297541,ENSG00000273117.1,-,lincRNA,AC144652.1
chr7,155297776,155310235,ENSG00000186480.12,+,protein_coding,INSIG1
chr7,155356985,155367934,ENSG00000204960.6,-,protein_coding,BLACE
chr7,155382076,155396356,ENSG00000218672.1,+,lincRNA,AC008060.7
chr7,155399922,155401782,ENSG00000260426.1,+,sense_overlapping,RP5-912I13.1
chr7,155421206,155457099,ENSG00000236544.1,-,lincRNA,AC008060.8
chr7,155458129,155464831,ENSG00000164778.4,+,protein_coding,EN2
chr7,155474206,155533862,ENSG00000146910.11,-,protein_coding,CNPY1
chr7,155478232,155478369,ENSG00000280862.1,+,miRNA,AC008060.1
chr7,155510283,155518623,ENSG00000227365.1,+,antisense,AC008060.5
chr7,155611231,155645205,ENSG00000216895.8,-,antisense,AC009403.2
chr7,155644451,155781485,ENSG00000184863.10,+,protein_coding,RBM33
chr7,155799986,155812273,ENSG00000164690.7,-,protein_coding,SHH
chr7,155871891,155872007,ENSG00000221113.1,+,miRNA,AC104133.1
chr7,155962632,155966343,ENSG00000204876.4,+,lincRNA,AC021218.2
chr7,156186122,156186223,ENSG00000207061.1,-,misc_RNA,Y_RNA
chr7,156263547,156263802,ENSG00000270584.1,+,processed_pseudogene,RP11-362B23.1
chr7,156432523,156435833,ENSG00000228569.1,-,lincRNA,AC073133.2
chr7,156437789,156445588,ENSG00000233878.1,-,lincRNA,AC073133.1
chr7,156472196,156640654,ENSG00000182648.11,-,lincRNA,LINC01006
chr7,156540491,156541103,ENSG00000279418.1,+,lincRNA,LINC00244
chr7,156633355,156633787,ENSG00000234450.1,+,processed_pseudogene,AC005534.6
chr7,156640281,156677130,ENSG00000105982.16,+,protein_coding,RNF32
chr7,156654185,156657693,ENSG00000224903.1,-,antisense,AC005534.8
chr7,156668946,156893230,ENSG00000105983.19,-,protein_coding,LMBR1
chr7,156872078,156872218,ENSG00000206938.1,+,snRNA,RNU4-31P
chr7,156944721,156945645,ENSG00000230033.1,+,lincRNA,RP5-1121A15.3
chr7,156949723,156973182,ENSG00000146909.7,+,protein_coding,NOM1
chr7,156994051,157010651,ENSG00000130675.14,-,protein_coding,MNX1
chr7,157006307,157007132,ENSG00000235029.1,+,antisense,MNX1-AS2
chr7,157010805,157016426,ENSG00000243479.3,+,lincRNA,MNX1-AS1
chr7,157057709,157058514,ENSG00000236102.2,-,lincRNA,RP4-639J15.1
chr7,157087955,157088543,ENSG00000229365.3,-,processed_pseudogene,RP4-639J15.2
chr7,157109980,157111072,ENSG00000269446.2,+,lincRNA,RP4-639J15.3
chr7,157138913,157269372,ENSG00000009335.17,+,protein_coding,UBE3C
chr7,157192368,157192832,ENSG00000225224.1,+,processed_pseudogene,RP4-814D15.2
chr7,157197600,157198511,ENSG00000236018.2,-,processed_pseudogene,RP4-814D15.1
chr7,157263022,157263229,ENSG00000224629.1,-,processed_pseudogene,RP5-1142J19.2
chr7,157281536,157282686,ENSG00000229660.1,-,lincRNA,RP5-1142J19.1
chr7,157335381,157417439,ENSG00000105993.14,+,protein_coding,DNAJB6
chr7,157466231,157499716,ENSG00000234210.1,+,lincRNA,AC006372.4
chr7,157501322,157503577,ENSG00000223872.1,+,lincRNA,AC006372.5
chr7,157513294,157516841,ENSG00000233191.1,+,antisense,AC006372.6
chr7,157525783,157527325,ENSG00000280266.1,+,TEC,RP11-331D5.2
chr7,157539056,158587788,ENSG00000155093.17,-,protein_coding,PTPRN2
chr7,157574336,157574422,ENSG00000207960.1,-,miRNA,MIR153-2
chr7,157614023,157618765,ENSG00000222012.1,+,antisense,AC005481.5
chr7,157739010,157740456,ENSG00000231515.1,-,sense_intronic,AC006003.3
chr7,157854529,157866092,ENSG00000233038.5,+,antisense,AC011899.9
chr7,157868538,157869154,ENSG00000272839.1,+,antisense,RP11-452C13.1
chr7,158027373,158031128,ENSG00000231980.1,+,antisense,AC011899.10
chr7,158532718,158532813,ENSG00000207637.1,-,miRNA,MIR595
chr7,158537495,158539879,ENSG00000225365.1,+,antisense,AC078942.1
chr7,158590629,158591120,ENSG00000232715.1,+,antisense,LINC01022
chr7,158591616,158591696,ENSG00000265598.1,+,miRNA,MIR5707
chr7,158623188,158623449,ENSG00000224324.1,-,processed_pseudogene,THAP5P1
chr7,158631311,158704829,ENSG00000146918.19,-,protein_coding,NCAPG2
chr7,158719730,158720161,ENSG00000228030.2,+,processed_pseudogene,AC019084.7
chr7,158730995,158830253,ENSG00000117868.15,-,protein_coding,ESYT2
chr7,158856578,158956747,ENSG00000126870.15,+,protein_coding,WDR60
chr7,159006522,159030195,ENSG00000231419.6,+,processed_transcript,LINC00689
chr7,159028175,159144957,ENSG00000106018.13,-,protein_coding,VIPR2
chr7,159231435,159233377,ENSG00000229435.2,+,unprocessed_pseudogene,PIP5K1P2
chr8,64091,64320,ENSG00000253620.2,-,processed_pseudogene,AC144568.4
chr8,72601,79775,ENSG00000253896.3,+,lincRNA,AC144568.2
chr8,150584,150728,ENSG00000254193.1,-,processed_pseudogene,RP11-585F1.8
chr8,155274,155481,ENSG00000253612.1,+,processed_pseudogene,WBP1LP3
chr8,166049,167043,ENSG00000176269.3,-,protein_coding,OR4F21
chr8,200385,200562,ENSG00000255464.1,-,unprocessed_pseudogene,SEPT14P8
chr8,202660,202897,ENSG00000253166.2,-,unprocessed_pseudogene,RP11-585F1.6
chr8,213186,232231,ENSG00000223508.5,-,transcribed_processed_pseudogene,RPL23AP53
chr8,232137,247342,ENSG00000172748.12,+,protein_coding,ZNF596
chr8,233119,233692,ENSG00000272812.1,+,sense_intronic,RP5-855D21.3
chr8,234347,234887,ENSG00000272240.1,-,antisense,RP5-855D21.1
chr8,237045,237669,ENSG00000273402.1,+,antisense,RP5-855D21.2
chr8,264315,264672,ENSG00000254104.2,+,processed_pseudogene,RP11-63E5.1
chr8,311133,331026,ENSG00000249868.5,-,lincRNA,RP11-63E5.6
chr8,375931,383174,ENSG00000182366.9,-,lincRNA,FAM87A
chr8,406428,477967,ENSG00000147364.16,+,protein_coding,FBXO25
chr8,450714,451343,ENSG00000272293.1,-,antisense,RP11-91J19.3
chr8,486117,488512,ENSG00000279852.1,-,TEC,RP11-91J19.2
chr8,489792,545781,ENSG00000180190.11,-,protein_coding,TDRP
chr8,614746,738106,ENSG00000104714.13,-,protein_coding,ERICH1
chr8,725188,725877,ENSG00000254207.1,-,sense_intronic,RP11-43A14.1
chr8,737651,1137777,ENSG00000237647.8,+,antisense,ERICH1-AS1
chr8,738548,740374,ENSG00000282375.1,+,lincRNA,RP11-43A14.2
chr8,891251,893112,ENSG00000282759.1,-,lincRNA,RP11-555E9.1
chr8,1018757,1019704,ENSG00000282692.1,+,lincRNA,CTD-3212A4.2
chr8,1104882,1262580,ENSG00000254269.5,+,processed_transcript,CTD-2281E23.2
chr8,1246789,1248760,ENSG00000254160.1,-,lincRNA,CTD-2281E23.3
chr8,1296034,1302607,ENSG00000275427.1,-,lincRNA,CTD-2281E23.1
chr8,1368642,1369833,ENSG00000260721.1,-,lincRNA,AF067845.1
chr8,1373685,1381394,ENSG00000282160.1,+,lincRNA,AF067845.2
chr8,1377867,1380307,ENSG00000281961.1,+,lincRNA,AF067845.3
chr8,1501366,1708476,ENSG00000198010.11,+,protein_coding,DLGAP2
chr8,1565509,1622417,ENSG00000253267.5,-,antisense,DLGAP2-AS1
chr8,1730206,1731452,ENSG00000254265.1,+,processed_pseudogene,CTD-2336O2.2
chr8,1755778,1786572,ENSG00000182372.7,+,protein_coding,CLN8
chr8,1758208,1760447,ENSG00000282021.1,-,lincRNA,CTD-2336O2.3
chr8,1761990,1764502,ENSG00000253982.1,-,antisense,CTD-2336O2.1
chr8,1817231,1817307,ENSG00000207826.1,+,miRNA,MIR596
chr8,1823976,1958641,ENSG00000104728.15,+,protein_coding,ARHGEF10
chr8,1971397,1976478,ENSG00000253696.2,+,lincRNA,KBTBD11-OT1
chr8,1972570,1974637,ENSG00000253764.1,-,lincRNA,RP11-439C15.4
chr8,1973878,2006936,ENSG00000176595.3,+,protein_coding,KBTBD11
chr8,1974818,1975314,ENSG00000270988.1,+,lincRNA,RP11-439C15.5
chr8,2033508,2035587,ENSG00000253805.1,+,lincRNA,RP11-1049H7.2
chr8,2045040,2165552,ENSG00000036448.9,+,protein_coding,MYOM2
chr8,2076589,2076640,ENSG00000273593.1,+,miRNA,MIR7160
chr8,2493876,2512580,ENSG00000253444.1,-,lincRNA,AC133633.2
chr8,2495522,2499428,ENSG00000282686.1,+,lincRNA,CH17-31A6.1
chr8,2517898,2529710,ENSG00000282142.1,-,lincRNA,CH17-174L20.1
chr8,2518998,2522182,ENSG00000253855.1,+,lincRNA,AC133633.1
chr8,2589985,2623382,ENSG00000277526.4,-,lincRNA,RP11-378A12.1
chr8,2666079,2728451,ENSG00000254319.5,-,lincRNA,RP11-134O21.1
chr8,2727318,2822482,ENSG00000253853.1,+,lincRNA,GS1-57L11.1
chr8,2935353,4994972,ENSG00000183117.17,-,protein_coding,CSMD1
chr8,3121968,3122060,ENSG00000281850.1,-,miRNA,AC021523.1
chr8,3373353,3375226,ENSG00000253162.1,-,sense_intronic,RP11-279L11.1
chr8,3700492,3700628,ENSG00000222546.1,+,rRNA,RNA5SP251
chr8,4787332,4788584,ENSG00000254244.1,+,processed_pseudogene,PAICSP4
chr8,5072645,5072869,ENSG00000253262.1,-,processed_pseudogene,RP11-221H10.1
chr8,5127919,5128233,ENSG00000273876.1,-,unprocessed_pseudogene,RP11-221H10.2
chr8,5128279,5128412,ENSG00000206661.1,-,snoRNA,SNORA70
chr8,5142411,5142707,ENSG00000242079.1,-,misc_RNA,RN7SL318P
chr8,5363371,5363650,ENSG00000278256.1,+,unprocessed_pseudogene,RP11-29A2.1
chr8,5455218,5455665,ENSG00000271248.1,-,processed_pseudogene,RP11-745K9.2
chr8,5476548,5476966,ENSG00000240486.2,+,processed_pseudogene,RPL23AP54
chr8,5506068,5509126,ENSG00000253510.1,-,lincRNA,RP5-991O23.1
chr8,5659679,5670077,ENSG00000254007.1,-,lincRNA,RP11-281H11.1
chr8,5716584,5716804,ENSG00000275461.1,+,unprocessed_pseudogene,RP11-281H11.2
chr8,5848697,5849692,ENSG00000253571.1,+,processed_pseudogene,RP11-728L1.1
chr8,5910945,5911236,ENSG00000222589.1,-,misc_RNA,RN7SKP159
chr8,5951206,5951330,ENSG00000274464.1,-,miRNA,AC079054.1
chr8,6036433,6036974,ENSG00000253189.1,-,lincRNA,RP11-158A14.1
chr8,6044353,6257537,ENSG00000253880.1,-,lincRNA,RP11-124B13.1
chr8,6403551,6407142,ENSG00000246089.3,-,antisense,RP11-115C21.2
chr8,6406592,6648504,ENSG00000147316.12,+,protein_coding,MCPH1
chr8,6473845,6474288,ENSG00000253550.1,-,processed_pseudogene,RP11-115C21.4
chr8,6499651,6563409,ENSG00000091879.13,-,protein_coding,ANGPT2
chr8,6615604,6617198,ENSG00000271743.1,-,lincRNA,CTD-2541M15.3
chr8,6618475,6708209,ENSG00000249898.7,-,antisense,MCPH1-AS1
chr8,6622124,6622220,ENSG00000276580.1,-,miRNA,MIR8055
chr8,6708357,6759666,ENSG00000155189.11,+,protein_coding,AGPAT5
chr8,6745164,6745244,ENSG00000266038.1,+,miRNA,MIR4659B
chr8,6808517,6835644,ENSG00000275591.4,-,protein_coding,XKR5
chr8,6835554,6885276,ENSG00000245857.2,+,lincRNA,GS1-24F4.2
chr8,6870575,6878022,ENSG00000164825.3,-,protein_coding,DEFB1
chr8,6898878,6899468,ENSG00000250752.2,-,processed_pseudogene,RPL23AP96
chr8,6924693,6926076,ENSG00000164822.4,-,protein_coding,DEFA6
chr8,6928608,6930473,ENSG00000254625.1,+,antisense,GS1-24F4.3
chr8,6935822,6938338,ENSG00000164821.4,-,protein_coding,DEFA4
chr8,6950726,6951599,ENSG00000223629.1,-,unprocessed_pseudogene,DEFA8P
chr8,6959289,6960161,ENSG00000233238.1,-,unprocessed_pseudogene,DEFA9P
chr8,6968141,6969113,ENSG00000233531.1,-,unprocessed_pseudogene,DEFA10P
chr8,6977649,6980080,ENSG00000206047.2,-,protein_coding,DEFA1
chr8,6987178,6989721,ENSG00000215378.3,-,unprocessed_pseudogene,DEFT1P
chr8,6996766,7018289,ENSG00000240247.6,-,protein_coding,DEFA1B
chr8,6996837,7018301,ENSG00000239839.5,-,protein_coding,DEFA3
chr8,7006293,7007389,ENSG00000232039.2,-,unprocessed_pseudogene,DEFT1P2
chr8,7028641,7029489,ENSG00000234178.1,-,unprocessed_pseudogene,DEFA11P
chr8,7038571,7039439,ENSG00000206042.1,-,unprocessed_pseudogene,DEFA7P
chr8,7055304,7056734,ENSG00000164816.7,-,protein_coding,DEFA5
chr8,7082971,7083328,ENSG00000255273.1,+,processed_pseudogene,AF238378.7
chr8,7112314,7113728,ENSG00000234120.1,-,processed_pseudogene,AF228730.8
chr8,7115899,7116048,ENSG00000216206.1,-,miRNA,AF228730.1
chr8,7122857,7123704,ENSG00000228744.1,+,processed_pseudogene,RPS3AP30
chr8,7143632,7143841,ENSG00000254683.1,-,processed_pseudogene,SNRPCP6
chr8,7170550,7170741,ENSG00000230106.1,+,processed_pseudogene,SNRPCP15
chr8,7190901,7191563,ENSG00000214268.2,-,processed_pseudogene,RPS3AP33
chr8,7198440,7198588,ENSG00000221567.1,+,miRNA,AF228730.2
chr8,7200756,7200857,ENSG00000231930.1,+,processed_pseudogene,AF228730.5
chr8,7238286,7238631,ENSG00000255025.1,-,processed_pseudogene,AF228730.13
chr8,7246726,7247571,ENSG00000177306.4,-,unprocessed_pseudogene,OR7E125P
chr8,7256904,7259914,ENSG00000230045.4,+,unprocessed_pseudogene,FAM90A15P
chr8,7264526,7267536,ENSG00000233132.4,+,unprocessed_pseudogene,FAM90A3P
chr8,7272148,7275158,ENSG00000249005.3,+,unprocessed_pseudogene,FAM90A4P
chr8,7279770,7282780,ENSG00000223885.4,+,unprocessed_pseudogene,FAM90A13P
chr8,7287392,7290402,ENSG00000215373.4,+,unprocessed_pseudogene,FAM90A5P
chr8,7295014,7298024,ENSG00000233295.3,+,unprocessed_pseudogene,FAM90A20P
chr8,7301611,7355354,ENSG00000215374.5,-,lincRNA,FAM66B
chr8,7312846,7319951,ENSG00000206034.1,+,unprocessed_pseudogene,DEFB109P1B
chr8,7332387,7333979,ENSG00000230549.3,+,protein_coding,USP17L1
chr8,7337115,7338707,ENSG00000236125.3,+,protein_coding,USP17L4
chr8,7341826,7342942,ENSG00000235778.1,+,unprocessed_pseudogene,AC130360.8
chr8,7355517,7385558,ENSG00000215372.6,-,protein_coding,ZNF705G
chr8,7373114,7377500,ENSG00000215371.3,+,unprocessed_pseudogene,DEFB108P2
chr8,7414860,7416863,ENSG00000177257.2,-,protein_coding,DEFB4B
chr8,7418991,7420546,ENSG00000255128.1,+,processed_pseudogene,HSPD1P3
chr8,7428888,7430348,ENSG00000177243.3,-,protein_coding,DEFB103B
chr8,7442684,7463674,ENSG00000164871.17,-,protein_coding,SPAG11B
chr8,7470308,7475082,ENSG00000177023.2,-,protein_coding,DEFB104B
chr8,7482504,7486400,ENSG00000187082.2,-,protein_coding,DEFB106B
chr8,7487669,7489593,ENSG00000186599.7,+,protein_coding,DEFB105B
chr8,7495846,7509311,ENSG00000198129.2,+,protein_coding,DEFB107B
chr8,7539628,7542450,ENSG00000255251.1,+,protein_coding,PRR23D1
chr8,7549053,7552062,ENSG00000248944.1,-,unprocessed_pseudogene,FAM90A6P
chr8,7556700,7559712,ENSG00000236660.6,-,unprocessed_pseudogene,FAM90A7P
chr8,7564350,7567360,ENSG00000234749.5,-,unprocessed_pseudogene,FAM90A21P
chr8,7571995,7575006,ENSG00000215365.4,-,unprocessed_pseudogene,FAM90A22P
chr8,7579644,7582653,ENSG00000241737.2,-,unprocessed_pseudogene,FAM90A23P
chr8,7592006,7592916,ENSG00000233176.3,+,unprocessed_pseudogene,OR7E157P
chr8,7601004,7601267,ENSG00000254796.1,+,processed_pseudogene,RP11-1118M6.2
chr8,7696830,7697093,ENSG00000254889.1,-,processed_pseudogene,AC084121.14
chr8,7705182,7706113,ENSG00000254715.3,-,unprocessed_pseudogene,OR7E154P
chr8,7715443,7718453,ENSG00000189393.5,+,unprocessed_pseudogene,FAM90A14P
chr8,7723091,7726101,ENSG00000231656.4,+,unprocessed_pseudogene,FAM90A18P
chr8,7730739,7733749,ENSG00000229477.3,+,unprocessed_pseudogene,FAM90A16P
chr8,7738387,7741396,ENSG00000224710.3,+,unprocessed_pseudogene,FAM90A8P
chr8,7746034,7749606,ENSG00000223535.4,+,unprocessed_pseudogene,FAM90A17P
chr8,7753682,7756692,ENSG00000237122.3,+,unprocessed_pseudogene,FAM90A19P
chr8,7761330,7764340,ENSG00000235825.3,+,unprocessed_pseudogene,FAM90A9P
chr8,7768977,7771988,ENSG00000254597.1,+,unprocessed_pseudogene,FAM90A10P
chr8,7778591,7781413,ENSG00000255378.1,-,protein_coding,PRR23D2
chr8,7793716,7795870,ENSG00000254776.1,-,unprocessed_pseudogene,AC084121.17
chr8,7811720,7815716,ENSG00000186572.2,-,protein_coding,DEFB107A
chr8,7821966,7823889,ENSG00000186562.7,-,protein_coding,DEFB105A
chr8,7825172,7829053,ENSG00000186579.2,+,protein_coding,DEFB106A
chr8,7836471,7841242,ENSG00000176782.2,+,protein_coding,DEFB104A
chr8,7847876,7868867,ENSG00000178287.17,+,protein_coding,SPAG11A
chr8,7881204,7882664,ENSG00000176797.3,+,protein_coding,DEFB103A
chr8,7891003,7892555,ENSG00000254543.1,-,processed_pseudogene,HSPD1P2
chr8,7894629,7896711,ENSG00000171711.2,+,protein_coding,DEFB4A
chr8,7926337,7952413,ENSG00000215356.4,+,protein_coding,ZNF705B
chr8,7934412,7938770,ENSG00000229907.3,-,unprocessed_pseudogene,DEFB108P1
chr8,7955014,8008755,ENSG00000225725.4,+,lincRNA,FAM66E
chr8,7967344,7968544,ENSG00000255211.1,-,unprocessed_pseudogene,RP11-1195F20.7
chr8,7971661,7977985,ENSG00000237038.4,-,protein_coding,USP17L8
chr8,7976393,7977985,ENSG00000225327.3,-,protein_coding,USP17L3
chr8,7990415,7997521,ENSG00000205989.1,-,unprocessed_pseudogene,DEFB109P1B
chr8,8011782,8017011,ENSG00000233115.4,-,unprocessed_pseudogene,FAM90A11P
chr8,8019429,8024652,ENSG00000215354.9,-,transcribed_unprocessed_pseudogene,FAM90A24P
chr8,8027077,8032305,ENSG00000254229.2,-,unprocessed_pseudogene,FAM90A12P
chr8,8039978,8040953,ENSG00000227013.3,+,unprocessed_pseudogene,OR7E96P
chr8,8048919,8049267,ENSG00000253881.1,+,processed_pseudogene,RP11-52B19.8
chr8,8086022,8086765,ENSG00000255459.1,-,processed_pseudogene,RP11-52B19.10
chr8,8088941,8089089,ENSG00000221305.1,-,miRNA,MIR548I3
chr8,8095946,8096726,ENSG00000244427.1,+,processed_pseudogene,RP11-52B19.1
chr8,8116745,8116949,ENSG00000254311.1,-,processed_pseudogene,SNRPCP17
chr8,8154308,8216916,ENSG00000249188.1,+,unprocessed_pseudogene,ENPP7P1
chr8,8167819,8226614,ENSG00000253893.2,-,antisense,FAM85B
chr8,8188535,8189195,ENSG00000268955.2,-,lincRNA,RP11-556O5.6
chr8,8228595,8244865,ENSG00000173295.7,+,transcribed_unprocessed_pseudogene,FAM86B3P
chr8,8236003,8244667,ENSG00000253981.5,-,transcribed_unprocessed_pseudogene,ALG1L13P
chr8,8317736,8386498,ENSG00000275342.4,-,protein_coding,SGK223
chr8,8414690,8424632,ENSG00000253505.1,-,lincRNA,CTA-398F10.1
chr8,8456909,8461337,ENSG00000254153.1,-,lincRNA,CTA-398F10.2
chr8,8555738,8560965,ENSG00000253343.1,-,lincRNA,CTD-3023L14.3
chr8,8559894,8562124,ENSG00000253774.1,+,lincRNA,CTD-3023L14.1
chr8,8561391,8569688,ENSG00000253130.1,+,lincRNA,CTD-3023L14.2
chr8,8582352,8582427,ENSG00000281480.1,-,miRNA,AC114550.1
chr8,8582352,8582655,ENSG00000263616.2,-,misc_RNA,RN7SL178P
chr8,8633464,8633548,ENSG00000264445.1,+,miRNA,AC087269.1
chr8,8701938,8704106,ENSG00000253958.1,+,protein_coding,CLDN23
chr8,8723693,8782479,ENSG00000254367.5,-,lincRNA,RP11-211C9.1
chr8,8783354,8893645,ENSG00000147324.10,-,protein_coding,MFHAS1
chr8,8895813,8895918,ENSG00000200713.1,+,snRNA,RNU6-682P
chr8,8933721,8934006,ENSG00000270966.1,-,processed_pseudogene,RP11-62H7.3
