chromosome,start,end,name,strand,type,gene
chr9,41961615,42019580,ENSG00000204837.2,-,lincRNA,RP11-204M4.2
chr9,42031881,42032162,ENSG00000264356.1,-,misc_RNA,RN7SL763P
chr9,42037464,42037558,ENSG00000252724.1,+,snoRNA,SNORA70
chr9,42037568,42037913,ENSG00000232798.1,+,pseudogene,RP11-204M4.1
chr9,42128839,42129419,ENSG00000184961.5,-,pseudogene,AL772307.1
chr9,42250840,42251545,ENSG00000237846.1,+,pseudogene,RP11-216M21.1
chr9,42266980,42267558,ENSG00000230804.2,+,pseudogene,RP11-216M21.2
chr9,42275939,42298165,ENSG00000228136.1,+,lincRNA,RP11-216M21.5
chr9,42276765,42277236,ENSG00000236966.1,+,pseudogene,RP11-216M21.4
chr9,42312410,42316345,ENSG00000225679.1,+,pseudogene,RP11-216M21.6
chr9,42332815,42338938,ENSG00000228871.2,-,pseudogene,MEP1AP1
chr9,42363048,42367092,ENSG00000233207.1,-,antisense,RP11-216M21.7
chr9,42368303,42411410,ENSG00000183148.5,+,protein_coding,ANKRD20A2
chr9,42378941,42379047,ENSG00000212441.1,+,snRNA,RNU6-1269P
chr9,42409989,42474239,ENSG00000240240.4,+,protein_coding,RP11-146D12.2
chr9,42436293,42436520,ENSG00000234812.1,-,pseudogene,RP11-146D12.6
chr9,42438100,42438973,ENSG00000231390.1,+,pseudogene,SNX18P8
chr9,42466317,42474239,ENSG00000223839.3,+,processed_transcript,FAM95B1
chr9,42478013,42478478,ENSG00000224681.1,-,pseudogene,RP11-146D12.5
chr9,42491162,42492070,ENSG00000227069.1,-,pseudogene,CNN2P2
chr9,42493617,42494809,ENSG00000232433.2,+,pseudogene,RP11-341A11.2
chr9,42579907,42579973,ENSG00000266353.1,-,miRNA,AL591471.1
chr9,42668608,42714962,ENSG00000215126.6,+,protein_coding,CBWD7
chr9,42717234,42720342,ENSG00000204828.2,+,protein_coding,FOXD4L2
chr9,42751727,42752381,ENSG00000225380.3,+,IG_V_pseudogene,AC129778.7
chr9,42779314,42779707,ENSG00000224567.1,+,pseudogene,AC129778.5
chr9,42779843,42779998,ENSG00000225433.2,+,pseudogene,MTND1P12
chr9,42808660,42812274,ENSG00000230455.2,+,pseudogene,BMS1P14
chr9,42845768,42859085,ENSG00000184906.5,-,pseudogene,AC129778.2
chr9,42858072,42876505,ENSG00000156750.7,+,pseudogene,AQP7P3
chr9,43007105,43008297,ENSG00000269225.1,-,pseudogene,RP11-15E1.3
chr9,43009842,43010747,ENSG00000269788.1,+,pseudogene,RP11-399F4.2
chr9,43027748,43032877,ENSG00000233244.2,-,lincRNA,CYP4F59P
chr9,43062929,43063757,ENSG00000234416.1,-,pseudogene,SNX18P4
chr9,43064966,43133544,ENSG00000132498.7,-,protein_coding,ANKRD20A3
chr9,43065382,43065609,ENSG00000232863.1,+,pseudogene,RP11-327I22.1
chr9,43102670,43113526,ENSG00000237587.2,+,antisense,RP11-327I22.4
chr9,43122799,43122905,ENSG00000238415.1,-,snRNA,RNU6-538P
chr9,43135095,43135514,ENSG00000232866.3,+,protein_coding,AL513478.1
chr9,43140537,43142739,ENSG00000233074.1,-,lincRNA,RP11-327I22.6
chr9,43144980,43160008,ENSG00000224303.1,-,lincRNA,RP11-327I22.5
chr9,43162901,43169024,ENSG00000234344.1,+,pseudogene,MEP1AP3
chr9,43184068,43189411,ENSG00000236322.2,-,lincRNA,RP11-327I22.8
chr9,43313699,43314502,ENSG00000197805.4,+,pseudogene,BX649597.1
chr9,43318619,43319576,ENSG00000224828.1,-,pseudogene,RP11-186G6.5
chr9,43399987,43401315,ENSG00000229489.2,+,pseudogene,ATP5A1P5
chr9,43403148,43403646,ENSG00000223512.1,+,pseudogene,BX649597.3
chr9,43425713,43427044,ENSG00000269474.1,-,pseudogene,BX649597.4
chr9,43617727,43618056,ENSG00000239986.2,+,pseudogene,RP11-366N18.2
chr9,43624507,43630730,ENSG00000185775.9,-,protein_coding,SPATA31A6
chr9,43684902,43924049,ENSG00000154529.10,+,protein_coding,CNTNAP3B
chr9,43802781,43803039,ENSG00000266425.1,-,misc_RNA,RN7SL343P
chr9,43830636,43835037,ENSG00000270909.1,-,pseudogene,RP11-24B13.2
chr9,43838621,43840027,ENSG00000237207.2,-,pseudogene,RP11-24B13.1
chr9,43997830,43998733,ENSG00000213816.3,+,pseudogene,CNN2P4
chr9,44011053,44011839,ENSG00000229079.1,+,pseudogene,CR848007.5
chr9,44019596,44020591,ENSG00000230635.1,-,pseudogene,CYP4F60P
chr9,44046989,44047817,ENSG00000229146.1,-,pseudogene,SNX18P5
chr9,44051024,44069881,ENSG00000170165.5,-,pseudogene,CR848007.2
chr9,44076368,44118444,ENSG00000236816.2,-,pseudogene,ANKRD20A7P
chr9,44107813,44107919,ENSG00000238529.1,-,snRNA,RNU6-599P
chr9,44147906,44154014,ENSG00000224537.1,+,pseudogene,MEP1AP4
chr9,44170447,44175727,ENSG00000204818.3,-,pseudogene,BX649563.4
chr9,44256580,44263319,ENSG00000233424.2,-,lincRNA,RP11-175I6.5
chr9,44302232,44303807,ENSG00000216829.5,+,pseudogene,BX005214.1
chr9,44325916,44326077,ENSG00000268708.1,-,protein_coding,BX088651.2
chr9,44333923,44334382,ENSG00000230245.1,+,pseudogene,RP11-475I24.7
chr9,44343366,44345689,ENSG00000204816.4,-,pseudogene,RP11-475I24.1
chr9,44384585,44391705,ENSG00000229311.1,+,lincRNA,RP11-475I24.8
chr9,44400717,44402427,ENSG00000212952.5,-,protein_coding,BX088651.1
chr9,44401766,44404440,ENSG00000237357.1,+,lincRNA,RP11-475I24.3
chr9,44471985,44473415,ENSG00000227924.2,+,pseudogene,RBPJP6
chr9,44477549,44478456,ENSG00000227353.1,-,pseudogene,RP11-475I24.6
chr9,44558938,44560285,ENSG00000234861.1,+,pseudogene,ATP5A1P6
chr9,44562093,44562588,ENSG00000223664.1,+,pseudogene,AL162415.4
chr9,44584983,44586314,ENSG00000268234.1,-,pseudogene,AL162415.2
chr9,44672800,44676450,ENSG00000228920.1,-,pseudogene,AL162415.1
chr9,44823714,44835521,ENSG00000231248.2,+,lincRNA,RP11-160N1.9
chr9,44850221,44850332,ENSG00000238933.1,+,misc_RNA,Y_RNA
chr9,44867571,44870528,ENSG00000204814.5,+,protein_coding,RP11-160N1.10
chr9,44873417,44874226,ENSG00000231454.1,+,pseudogene,RP11-160N1.8
chr9,44990314,44991483,ENSG00000154537.4,+,protein_coding,FAM27C
chr9,44997777,44999352,ENSG00000204805.7,+,pseudogene,FAM27E4
chr9,44998000,44998719,ENSG00000170152.3,-,pseudogene,RP11-374M1.7
chr9,45001907,45003117,ENSG00000235659.1,-,lincRNA,RP11-374M1.5
chr9,45004879,45023236,ENSG00000223379.1,+,lincRNA,RP11-374M1.4
chr9,45019792,45019903,ENSG00000238749.1,-,misc_RNA,Y_RNA
chr9,45034957,45047145,ENSG00000229697.1,-,lincRNA,RP11-374M1.3
chr9,45108392,45112532,ENSG00000231527.1,+,lincRNA,RP11-374M1.2
chr9,45164578,45212501,ENSG00000231838.1,+,lincRNA,RP11-449H15.2
chr9,45363481,45363852,ENSG00000234299.4,+,pseudogene,CDK2AP2P1
chr9,45375910,45377188,ENSG00000235130.1,+,pseudogene,MYO5BP1
chr9,45393845,45415976,ENSG00000235037.1,-,lincRNA,RP11-187C18.5
chr9,45424050,45424634,ENSG00000236157.2,-,pseudogene,RP11-187C18.4
chr9,45441273,45441542,ENSG00000268578.1,-,protein_coding,AL354718.1
chr9,45484572,45488153,ENSG00000232116.2,+,lincRNA,RP11-187C18.2
chr9,45562979,45563576,ENSG00000187060.5,+,pseudogene,RP11-187C18.3
chr9,45656241,45656586,ENSG00000227569.1,-,pseudogene,RP11-266E16.1
chr9,45661987,45662268,ENSG00000264628.1,+,misc_RNA,RN7SL565P
chr9,45727107,45728274,ENSG00000182368.4,+,protein_coding,FAM27A
chr9,45729709,45730417,ENSG00000229523.1,+,pseudogene,RP11-7G23.4
chr9,45733441,45734160,ENSG00000184879.4,-,pseudogene,RP11-7G23.8
chr9,45733559,45734896,ENSG00000204807.1,+,protein_coding,FAM27E2
chr9,45737473,45738490,ENSG00000231517.2,-,pseudogene,RP11-7G23.5
chr9,45755239,45755350,ENSG00000238930.1,-,misc_RNA,Y_RNA
chr9,45949232,45949823,ENSG00000228243.2,+,pseudogene,RP11-436G20.1
chr9,46042425,46042722,ENSG00000225812.1,-,pseudogene,RP11-157L3.3
chr9,46042781,46042875,ENSG00000252617.1,-,snoRNA,SNORA70
chr9,46048172,46048453,ENSG00000264967.1,+,misc_RNA,RN7SL722P
chr9,46113699,46114039,ENSG00000235938.3,-,pseudogene,RP11-157L3.4
chr9,46117172,46117907,ENSG00000228617.1,-,pseudogene,RP11-157L3.2
chr9,46117312,46117651,ENSG00000226129.1,+,pseudogene,RP11-157L3.5
chr9,46121006,46121348,ENSG00000234725.1,-,pseudogene,RP11-157L3.1
chr9,46141564,46141675,ENSG00000238413.1,-,misc_RNA,Y_RNA
chr9,46169973,46170336,ENSG00000227490.1,+,pseudogene,RP11-157L3.6
chr9,46270841,46274928,ENSG00000225353.2,-,lincRNA,RP11-292F9.1
chr9,46334292,46334508,ENSG00000224937.1,+,pseudogene,RP11-34H11.6
chr9,46359242,46380257,ENSG00000231481.1,-,antisense,RP11-292F9.2
chr9,46362605,46362716,ENSG00000239090.1,+,misc_RNA,Y_RNA
chr9,46382965,46383307,ENSG00000226546.1,+,pseudogene,RP11-34H11.5
chr9,46385691,46387031,ENSG00000237198.2,-,protein_coding,FAM27E1
chr9,46387012,46387222,ENSG00000204813.2,+,pseudogene,RP11-34H11.3
chr9,46389110,46391556,ENSG00000231997.1,+,protein_coding,FAM27D1
chr9,46390070,46390277,ENSG00000224615.1,-,pseudogene,RP11-34H11.1
chr9,46577620,46578220,ENSG00000231995.2,+,pseudogene,RP11-111F5.2
chr9,46661242,46662837,ENSG00000231212.1,-,lincRNA,RP11-111F5.3
chr9,46669135,46669441,ENSG00000236450.1,-,pseudogene,RP11-111F5.1
chr9,46669492,46669586,ENSG00000252133.1,-,snoRNA,SNORA70
chr9,46674882,46675163,ENSG00000263901.1,+,misc_RNA,RN7SL544P
chr9,46685429,46688137,ENSG00000204802.3,-,lincRNA,RP11-111F5.4
chr9,46687462,46746500,ENSG00000227449.4,+,pseudogene,RP11-111F5.5
chr9,46698472,46705305,ENSG00000233651.2,-,lincRNA,RP11-111F5.8
chr9,46706671,46706979,ENSG00000226429.2,-,pseudogene,RP11-111F5.6
chr9,46755557,46755935,ENSG00000224603.1,-,pseudogene,RP11-96J15.1
chr9,46786249,46787634,ENSG00000204801.7,-,pseudogene,RP11-96J15.2
chr9,46826492,46833319,ENSG00000232827.2,+,lincRNA,RP11-211N8.7
chr9,46842616,46844326,ENSG00000212951.4,-,pseudogene,RP11-211N8.3
chr9,46843638,46846025,ENSG00000226007.2,+,lincRNA,RP11-211N8.2
chr9,46912527,46913973,ENSG00000234217.2,+,pseudogene,RBPJP7
chr9,46918098,46919049,ENSG00000236825.2,-,pseudogene,RP11-211N8.5
chr9,46921026,46922100,ENSG00000234451.1,-,pseudogene,RP11-211N8.6
chr9,46998213,46999491,ENSG00000241571.2,+,pseudogene,ATP5A1P7
chr9,47001334,47001835,ENSG00000234276.1,+,pseudogene,BX664724.4
chr9,47021337,47022699,ENSG00000235256.1,-,pseudogene,BX664724.1
chr9,47249606,47264801,ENSG00000237132.1,+,pseudogene,VN2R6P
chr9,47295855,47314322,ENSG00000236029.4,-,protein_coding,AL953854.2
chr9,65467783,65469026,ENSG00000203372.2,+,lincRNA,RP11-101E5.1
chr9,65487273,65494248,ENSG00000229746.1,-,lincRNA,FAM74A4
chr9,65496525,65496924,ENSG00000235496.1,+,pseudogene,RP11-101E5.2
chr9,65503363,65509610,ENSG00000234734.5,-,protein_coding,SPATA31A7
chr9,65585692,65661972,ENSG00000237792.3,+,pseudogene,RP11-203I2.1
chr9,65696702,65725786,ENSG00000231379.1,-,pseudogene,RP11-237M21.1
chr9,65880533,65883885,ENSG00000233022.1,-,lincRNA,RP11-118H15.1
chr9,65973177,65974604,ENSG00000237086.2,+,pseudogene,RBPJP2
chr9,65978720,65979683,ENSG00000237191.1,-,pseudogene,RP11-120E5.2
chr9,66058843,66060121,ENSG00000243382.2,+,pseudogene,ATP5A1P10
chr9,66061968,66062463,ENSG00000223449.1,+,pseudogene,RP11-93P10.2
chr9,66081972,66083332,ENSG00000242301.1,-,pseudogene,RP11-93P10.3
chr9,66342521,66343121,ENSG00000237869.2,-,pseudogene,RP11-459O16.1
chr9,66345261,66346161,ENSG00000233414.1,+,pseudogene,CNN2P5
chr9,66358548,66359282,ENSG00000233171.2,+,pseudogene,RP11-459O16.3
chr9,66366966,66367990,ENSG00000235327.1,-,pseudogene,CYP4F61P
chr9,66394412,66395279,ENSG00000234430.1,-,pseudogene,SNX18P6
chr9,66396886,66397113,ENSG00000235003.1,+,pseudogene,RP11-459O16.7
chr9,66457285,66469310,ENSG00000238113.2,+,lincRNA,RP11-262H14.1
chr9,66458144,66458262,ENSG00000202474.1,-,rRNA,RNA5SP283
chr9,66473375,66473673,ENSG00000203438.1,+,pseudogene,AL512625.1
chr9,66493572,66494196,ENSG00000229422.1,-,pseudogene,RP11-262H14.5
chr9,66499743,66499994,ENSG00000184523.3,+,pseudogene,PTGER4P2
chr9,66500642,66501008,ENSG00000237451.3,+,pseudogene,CDK2AP2P2
chr9,66513032,66514308,ENSG00000238245.2,+,pseudogene,MYO5BP2
chr9,66513488,66553911,ENSG00000234665.4,-,lincRNA,RP11-262H14.3
chr9,66516697,66520781,ENSG00000227582.2,-,pseudogene,RP11-262H14.7
chr9,66544359,66545745,ENSG00000219693.3,+,pseudogene,RP11-262H14.11
chr9,66553273,66555928,ENSG00000170161.6,+,lincRNA,RP11-262H14.4
chr9,66664325,66665950,ENSG00000227318.4,+,pseudogene,RP11-282E4.1
chr9,66693277,66721073,ENSG00000228991.2,-,pseudogene,RP11-318K12.1
chr9,66712628,66712734,ENSG00000206946.1,-,snRNA,RNU6-156P
chr9,66720898,66759372,ENSG00000230857.2,+,lincRNA,RP11-318K12.2
chr9,66836662,66836791,ENSG00000270092.2,+,pseudogene,RP11-318K12.3
chr9,66858537,66858612,ENSG00000238638.1,-,miRNA,AL353626.1
chr9,66861461,66861543,ENSG00000264898.1,-,miRNA,AL353626.2
chr9,66930569,66930965,ENSG00000244081.1,+,pseudogene,RP11-350D23.4
chr9,66951142,66951845,ENSG00000235355.1,-,pseudogene,RP11-381O7.4
chr9,66954107,66954749,ENSG00000234320.1,+,pseudogene,RP11-381O7.6
chr9,66960613,66964189,ENSG00000198312.4,+,pseudogene,BMS1P9
chr9,67017400,67032072,ENSG00000182021.5,-,lincRNA,RP11-381O7.3
chr9,67032331,67048373,ENSG00000176115.8,+,pseudogene,AQP7P4
chr9,67094933,67094999,ENSG00000265285.1,+,miRNA,AL591379.1
chr9,67225386,67225452,ENSG00000265601.1,-,miRNA,AL845321.1
chr9,67272038,67289492,ENSG00000186466.4,-,pseudogene,AQP7P1
chr9,67285298,67298632,ENSG00000228522.2,+,pseudogene,RP11-236F9.2
chr9,67327775,67334983,ENSG00000237238.2,-,pseudogene,BMS1P10
chr9,67579807,67583159,ENSG00000223408.1,-,lincRNA,RP11-38P6.1
chr9,67764522,67764633,ENSG00000199432.1,+,misc_RNA,Y_RNA
chr9,67784944,67786624,ENSG00000232833.4,-,protein_coding,FAM27E3
chr9,67785634,67786684,ENSG00000170217.6,+,pseudogene,RP11-12A20.2
chr9,67789326,67789530,ENSG00000229198.2,-,pseudogene,RP11-12A20.4
chr9,67789674,67789866,ENSG00000233172.2,+,pseudogene,RP11-12A20.6
chr9,67792167,67794649,ENSG00000236233.3,+,pseudogene,RP11-12A20.7
chr9,67792938,67794111,ENSG00000170215.4,-,protein_coding,FAM27B
chr9,67858947,67859228,ENSG00000240165.2,-,misc_RNA,RN7SL787P
chr9,67864533,67864627,ENSG00000252878.1,+,snoRNA,SNORA70
chr9,67864636,67864981,ENSG00000223983.1,+,pseudogene,RP11-12A20.8
chr9,67924791,67925210,ENSG00000233434.3,-,protein_coding,BX649567.1
chr9,67926761,67969840,ENSG00000196774.3,+,protein_coding,ANKRD20A1
chr9,67937393,67937499,ENSG00000238397.1,+,snRNA,RNU6-368P
chr9,67968793,67987998,ENSG00000155282.7,+,protein_coding,RP11-195B21.3
chr9,68176988,68177568,ENSG00000233555.2,-,pseudogene,RP11-452D2.1
chr9,68298799,68299489,ENSG00000234042.1,+,pseudogene,RP11-452D2.2
chr9,68315598,68316175,ENSG00000268951.1,+,pseudogene,RP11-149F8.3
chr9,68324611,68340644,ENSG00000224267.1,+,lincRNA,RP11-149F8.5
chr9,68325436,68325907,ENSG00000225360.1,+,pseudogene,RP11-149F8.4
chr9,68357280,68358558,ENSG00000228656.1,-,pseudogene,MYO5BP3
chr9,68370604,68370975,ENSG00000226020.4,-,pseudogene,CDK2AP2P3
chr9,68371626,68371877,ENSG00000239684.2,-,pseudogene,PTGER4P3
chr9,68397878,68409893,ENSG00000225411.2,-,lincRNA,RP11-764K9.1
chr9,68408924,68409041,ENSG00000207277.1,+,rRNA,RNA5SP284
chr9,68413482,68414196,ENSG00000232815.1,-,pseudogene,LINC00537
chr9,68415308,68415388,ENSG00000266017.1,+,miRNA,MIR4477B
chr9,68427861,68455375,ENSG00000215548.2,-,pseudogene,RP11-764K9.4
chr9,68512346,68512422,ENSG00000263754.1,+,miRNA,CR786580.2
chr9,68513105,68513187,ENSG00000263614.1,+,miRNA,CR786580.1
chr9,68726629,68745997,ENSG00000229789.1,+,pseudogene,RP11-391M20.1
chr9,68741234,68809906,ENSG00000204794.6,-,pseudogene,PGM5P1
chr9,68997409,68997484,ENSG00000266021.1,-,miRNA,AL353763.2
chr9,69001999,69002081,ENSG00000238919.1,-,miRNA,AL353763.1
chr9,69002239,69002321,ENSG00000239070.1,-,miRNA,MIR1299
chr9,69065655,69084989,ENSG00000233961.1,+,pseudogene,RP11-87H9.2
chr9,69080240,69147854,ENSG00000227558.4,-,pseudogene,PGM5P2
chr9,69082536,69108793,ENSG00000231242.1,-,lincRNA,RP11-87H9.3
chr9,69146939,69149621,ENSG00000237543.1,+,lincRNA,RP11-58A12.3
chr9,69174213,69179458,ENSG00000240907.1,-,lincRNA,BX255923.3
chr9,69199480,69202204,ENSG00000204793.4,-,protein_coding,FOXD4L6
chr9,69204538,69269662,ENSG00000204790.8,-,protein_coding,CBWD6
chr9,69252845,69254032,ENSG00000196400.3,+,protein_coding,BX255923.1
chr9,69377902,69380597,ENSG00000204788.3,-,protein_coding,CR769776.1
chr9,69381812,69425560,ENSG00000172014.11,+,protein_coding,ANKRD20A4
chr9,69392612,69392718,ENSG00000238551.1,+,snRNA,RNU6-1193P
chr9,69451764,69452598,ENSG00000224185.1,+,pseudogene,SNX18P9
chr9,69475237,69475614,ENSG00000229156.1,+,pseudogene,RP11-250H24.2
chr9,69477881,69478916,ENSG00000224106.1,+,pseudogene,CYP4F25P
chr9,69485458,69486244,ENSG00000224762.1,-,pseudogene,CR769776.3
chr9,69498582,69499487,ENSG00000235832.2,-,pseudogene,CNN2P3
chr9,69501018,69502204,ENSG00000235310.1,+,pseudogene,RP11-250H24.4
chr9,69587378,69587444,ENSG00000264681.1,-,miRNA,AL445665.2
chr9,69633978,69650004,ENSG00000181997.8,-,pseudogene,AQP7P2
chr9,69650263,69660358,ENSG00000176134.4,+,protein_coding,AL445665.1
chr9,69718152,69721729,ENSG00000225883.2,-,pseudogene,BMS1P11
chr9,69749821,69750173,ENSG00000235932.2,-,pseudogene,RP11-250H24.6
chr9,69777099,69777953,ENSG00000156755.9,-,IG_V_pseudogene,IGKV1OR-2
chr9,69821760,69821841,ENSG00000239028.1,-,miRNA,AL359955.1
chr9,69823283,69823847,ENSG00000271225.1,-,pseudogene,RP11-460N11.3
chr9,69830288,69848759,ENSG00000197550.3,+,pseudogene,RP11-460N11.2
chr9,69891208,69901481,ENSG00000223602.2,-,pseudogene,AC125634.1
chr9,69892787,69892893,ENSG00000206804.1,-,snRNA,RNU6-1293P
chr9,70083601,70087216,ENSG00000224599.1,-,pseudogene,BMS1P12
chr9,70113593,70124467,ENSG00000236252.2,-,pseudogene,RP11-15J10.8
chr9,70116128,70116383,ENSG00000267085.1,-,pseudogene,RP11-15J10.9
chr9,70143769,70144432,ENSG00000204780.4,-,IG_V_pseudogene,RP11-15J10.3
chr9,70175707,70178815,ENSG00000204779.2,-,protein_coding,FOXD4L5
chr9,70181520,70216621,ENSG00000204778.4,-,pseudogene,RP11-15J10.1
chr9,70334349,70337925,ENSG00000231701.1,-,pseudogene,BMS1P13
chr9,70348573,70349113,ENSG00000235893.5,+,pseudogene,RP11-460E7.8
chr9,70366921,70367319,ENSG00000237904.2,-,pseudogene,RP11-460E7.9
chr9,70394238,70395090,ENSG00000204776.5,-,IG_V_pseudogene,IGKV1OR-3
chr9,70426623,70429731,ENSG00000184659.4,-,protein_coding,FOXD4L4
chr9,70432004,70497240,ENSG00000147996.12,-,protein_coding,CBWD5
chr9,70646589,70648956,ENSG00000269337.1,+,protein_coding,AL591479.1
chr9,70662044,70663084,ENSG00000233765.1,+,pseudogene,RP11-154P18.2
chr9,70727365,70734146,ENSG00000223780.2,-,pseudogene,MEP1AP2
chr9,70843567,70844228,ENSG00000226904.1,+,antisense,RP11-561O23.8
chr9,70856397,70914929,ENSG00000196873.11,+,protein_coding,CBWD3
chr9,70866135,70866572,ENSG00000228537.1,-,protein_coding,AL353608.1
chr9,70917276,70920000,ENSG00000187559.4,+,protein_coding,FOXD4L3
chr9,70921444,70945542,ENSG00000234394.4,+,lincRNA,RP11-561O23.5
chr9,70922309,70923361,ENSG00000225337.1,+,lincRNA,RP11-561O23.7
chr9,70943224,71145977,ENSG00000154330.8,+,protein_coding,PGM5
chr9,70970105,70972768,ENSG00000224958.1,-,antisense,PGM5-AS1
chr9,71010609,71021416,ENSG00000233178.3,-,antisense,RP11-88I18.2
chr9,71041759,71044285,ENSG00000229019.1,+,sense_intronic,RP11-88I18.3
chr9,71151496,71155783,ENSG00000181778.4,-,protein_coding,TMEM252
chr9,71155952,71259358,ENSG00000226337.3,+,lincRNA,RP11-274B18.4
chr9,71158457,71161505,ENSG00000234506.1,-,lincRNA,RP11-274B18.2
chr9,71224041,71226900,ENSG00000224025.2,+,pseudogene,RP11-274B18.3
chr9,71320575,71624092,ENSG00000107242.13,+,protein_coding,PIP5K1B
chr9,71394964,71398609,ENSG00000187866.6,+,protein_coding,FAM122A
chr9,71403223,71404586,ENSG00000236998.2,-,pseudogene,RP11-203L2.3
chr9,71437319,71458191,ENSG00000236733.1,-,antisense,RP11-203L2.4
chr9,71550789,71550895,ENSG00000207000.1,-,snRNA,RNU6-820P
chr9,71627469,71629039,ENSG00000165059.5,-,protein_coding,PRKACG
chr9,71650175,71715094,ENSG00000165060.7,+,protein_coding,FXN
chr9,71722842,71723133,ENSG00000270236.1,-,pseudogene,RP11-265B8.5
chr9,71736209,71870124,ENSG00000119139.12,+,protein_coding,TJP2
chr9,71869331,71869642,ENSG00000269295.1,-,protein_coding,AL358113.1
chr9,71939488,72007371,ENSG00000135063.13,+,protein_coding,FAM189A2
chr9,72042446,72287222,ENSG00000107282.5,-,protein_coding,APBA1
chr9,72043164,72043637,ENSG00000243888.1,-,3prime_overlapping_ncrna,RP11-548B3.3
chr9,72087382,72109429,ENSG00000229312.2,+,antisense,RP11-470P21.2
chr9,72287665,72288629,ENSG00000261447.1,+,lincRNA,RP11-109D9.4
chr9,72324438,72374875,ENSG00000188647.8,-,protein_coding,PTAR1
chr9,72433899,72435655,ENSG00000225626.2,-,lincRNA,C9orf135-AS1
chr9,72435709,72521148,ENSG00000204711.4,+,protein_coding,C9orf135
chr9,72499279,72499566,ENSG00000241174.2,-,misc_RNA,RN7SL570P
chr9,72658497,72841886,ENSG00000165072.9,+,protein_coding,MAMDC2
chr9,72700732,72790804,ENSG00000204706.10,-,antisense,MAMDC2-AS1
chr9,72803487,72803666,ENSG00000222465.1,-,snRNA,RNU2-5P
chr9,72808913,72873782,ENSG00000268364.1,-,antisense,SMC5-AS1
chr9,72832111,72832584,ENSG00000236801.1,+,pseudogene,RPL24P8
chr9,72873937,72969804,ENSG00000198887.7,+,protein_coding,SMC5
chr9,72926523,72926617,ENSG00000239180.1,-,misc_RNA,Y_RNA
chr9,72999503,73029540,ENSG00000119138.3,-,protein_coding,KLF9
chr9,73143979,74061820,ENSG00000083067.18,-,protein_coding,TRPM3
chr9,73194081,73194377,ENSG00000272232.1,-,misc_RNA,Metazoa_SRP
chr9,73322963,73327779,ENSG00000232086.1,+,antisense,RP11-141J10.1
chr9,73340956,73345772,ENSG00000223966.1,+,antisense,RP11-141J10.2
chr9,73424891,73425000,ENSG00000207935.1,-,miRNA,MIR204
chr9,73531913,73532417,ENSG00000224437.2,-,pseudogene,PIGUP1
chr9,74204517,74204849,ENSG00000229814.1,+,pseudogene,RPL35AP21
chr9,74298282,74431606,ENSG00000135048.9,-,protein_coding,TMEM2
chr9,74419199,74419742,ENSG00000271166.1,+,pseudogene,RP11-409O11.3
chr9,74477368,74525847,ENSG00000107362.9,-,protein_coding,ABHD17B
chr9,74517371,74517466,ENSG00000200922.1,-,misc_RNA,Y_RNA
chr9,74526426,74600970,ENSG00000155621.10,+,protein_coding,C9orf85
chr9,74576256,74576469,ENSG00000198100.1,-,pseudogene,AL138751.1
chr9,74622797,74623052,ENSG00000236060.2,-,pseudogene,HSPB1P1
chr9,74666292,74687733,ENSG00000204669.5,-,protein_coding,C9orf57
chr9,74722734,74723228,ENSG00000224820.2,-,pseudogene,BTF3P4
chr9,74729511,74872109,ENSG00000119125.12,+,protein_coding,GDA
chr9,74872252,74872699,ENSG00000235523.1,+,lincRNA,RP11-63P12.7
chr9,74890369,74890889,ENSG00000233933.2,+,pseudogene,RP11-63P12.2
chr9,74914636,74914754,ENSG00000252428.1,-,rRNA,RNA5SP285
chr9,74920346,74958126,ENSG00000225434.2,+,lincRNA,RP11-63P12.6
chr9,74966341,74980163,ENSG00000107372.8,-,protein_coding,ZFAND5
chr9,75060670,75060885,ENSG00000230003.2,-,pseudogene,RP11-217F16.1
chr9,75085290,75085992,ENSG00000225947.1,+,pseudogene,RP11-313E4.1
chr9,75136717,75451267,ENSG00000165091.11,+,protein_coding,TMC1
chr9,75142152,75142255,ENSG00000238402.1,+,snoRNA,snoU13
chr9,75270748,75271108,ENSG00000236862.1,-,pseudogene,RPS20P24
chr9,75356068,75356533,ENSG00000229753.1,-,pseudogene,RP11-28P17.3
chr9,75486644,75489025,ENSG00000236849.1,-,lincRNA,RP11-151D14.1
chr9,75515578,75695358,ENSG00000165092.8,-,protein_coding,ALDH1A1
chr9,75657661,75671444,ENSG00000228024.1,+,pseudogene,CYP1D1P
chr9,75766673,75785309,ENSG00000135046.9,+,protein_coding,ANXA1
chr9,75906036,75906143,ENSG00000221110.1,-,miRNA,AL449083.1
chr9,76089294,76090989,ENSG00000221844.2,-,pseudogene,RP11-404E6.1
chr9,76188531,76194414,ENSG00000232590.1,+,lincRNA,RP11-128I7.1
chr9,76263744,76264755,ENSG00000236701.3,+,pseudogene,RP11-549A6.1
chr9,76365888,76365993,ENSG00000212454.1,-,rRNA,RNA5SP286
chr9,76485812,76488213,ENSG00000223368.2,-,pseudogene,RP11-401G5.1
chr9,76986447,76998446,ENSG00000227809.1,+,lincRNA,RP11-171A24.2
chr9,77100467,77114043,ENSG00000224825.2,-,antisense,RP11-171A24.3
chr9,77112281,77308093,ENSG00000198963.6,+,protein_coding,RORB
chr9,77337411,77503010,ENSG00000119121.17,-,protein_coding,TRPM6
